year,month,day,NSI
2018,12,8,110.58
2018,12,9,111.79
2018,12,10,112.83
2018,12,11,110.71
2018,12,12,110.99
2018,12,13,112.16
2018,12,14,113.18
2018,12,15,109.77
2018,12,16,106.96
2018,12,17,106.12
2018,12,18,108.14
2018,12,19,109.56
2018,12,20,110.22
2018,12,21,107.74
2018,12,22,109.11
2018,12,23,110.11
2018,12,24,111.25
2018,12,25,108.69
2018,12,26,105.93
2018,12,27,102.88
2018,12,28,104.85
2018,12,29,104.03
2018,12,30,104.05
2018,12,31,103.32
2019,1,1,103.31
2019,1,2,103.67
2019,1,3,105.08
2019,1,4,104.75
2019,1,5,105.35
2019,1,6,104.85
2019,1,7,105.39
2019,1,8,107.83
2019,1,9,107.88
2019,1,10,107.87
2019,1,11,108.72
2019,1,12,108.81
2019,1,13,108.32
2019,1,14,106.33
2019,1,15,106.37
2019,1,16,108.84
2019,1,17,110.36
2019,1,18,111.31
2019,1,19,113.41
2019,1,20,116.06
2019,1,21,121.77
2019,1,22,120.87
2019,1,23,119.31
2019,1,24,119.03
2019,1,25,119.09
2019,1,26,119.82
2019,1,27,119.42
2019,1,28,118.3
2019,1,29,119.6
2019,1,30,121.77
2019,1,31,122.5
2019,2,1,120.86
2019,2,2,117.91
2019,2,3,117.3
2019,2,4,117.88
2019,2,5,115.71
2019,2,6,113.49
2019,2,7,110.18
2019,2,8,108.67
2019,2,9,109.64
2019,2,10,110.06
2019,2,11,109.92
2019,2,12,111.52
2019,2,13,113.32
2019,2,14,114.97
2019,2,15,116.89
2019,2,16,116
2019,2,17,114.78
2019,2,18,113.28
2019,2,19,113.95
2019,2,20,112.45
2019,2,21,112.86
2019,2,22,111.63
2019,2,23,111.22
2019,2,24,112.45
2019,2,25,113.93
2019,2,26,115.02
2019,2,27,116.23
2019,2,28,116.51
2019,3,1,116.49
2019,3,2,116.76
2019,3,3,117.37
2019,3,4,117.54
2019,3,5,117.44
2019,3,6,115.94
2019,3,7,114.81
2019,3,8,115.9
2019,3,9,116.75
2019,3,10,114.06
2019,3,11,112.65
2019,3,12,109.64
2019,3,13,109.95
2019,3,14,107.15
2019,3,15,105.86
2019,3,16,104.74
2019,3,17,106.57
2019,3,18,106.69
2019,3,19,109.33
2019,3,20,108.19
2019,3,21,110.22
2019,3,22,112.94
2019,3,23,115.54
2019,3,24,114.44
2019,3,25,114.61
2019,3,26,111.85
2019,3,27,111.06
2019,3,28,110.81
2019,3,29,106.58
2019,3,30,105.46
2019,3,31,105.45
2019,4,1,105.54
2019,4,2,106.51
2019,4,3,107.55
2019,4,4,108.64
2019,4,5,111.03
2019,4,6,110.79
2019,4,7,111.04
2019,4,8,108.17
2019,4,9,107.91
2019,4,10,106.89
2019,4,11,105.79
2019,4,12,105.58
2019,4,13,104.82
2019,4,14,106.29
2019,4,15,111.2
2019,4,16,111.61
2019,4,17,114.44
2019,4,18,114.7
2019,4,19,114.64
2019,4,20,116.28
2019,4,21,114.94
2019,4,22,112.88
2019,4,23,113.92
2019,4,24,113.16
2019,4,25,116.18
2019,4,26,115.08
2019,4,27,114.02
2019,4,28,114.54
2019,4,29,115.75
2019,4,30,116.61
2019,5,1,117.52
2019,5,2,113.85
2019,5,3,114.41
2019,5,4,115.43
2019,5,5,114.96
2019,5,6,116.05
2019,5,7,111.66
2019,5,8,110.11
2019,5,9,111.78
2019,5,10,111.23
2019,5,11,110.48
2019,5,12,111.09
2019,5,13,108.86
2019,5,14,110.48
2019,5,15,109.89
2019,5,16,108.99
2019,5,17,108.03
2019,5,18,105.82
2019,5,19,104.13
2019,5,20,104.02
2019,5,21,106.18
2019,5,22,105.02
2019,5,23,104.79
2019,5,24,105.74
2019,5,25,105
2019,5,26,105.8
2019,5,27,106.72
2019,5,28,104.96
2019,5,29,103.89
2019,5,30,101.66
2019,5,31,101.36
2019,6,1,103.78
2019,6,2,102.91
2019,6,3,102.41
2019,6,4,101.18
2019,6,5,100.89
2019,6,6,101.49
2019,6,7,98.83
2019,6,8,99.55
2019,6,9,101.04
2019,6,10,100.73
2019,6,11,100.96
2019,6,12,103.02
2019,6,13,102.89
2019,6,14,105.3
2019,6,15,104.15
2019,6,16,103.13
2019,6,17,104.81
2019,6,18,105.1
2019,6,19,104.72
2019,6,20,106.95
2019,6,21,106.7
2019,6,22,106.45
2019,6,23,107.1
2019,6,24,107.18
2019,6,25,108.65
2019,6,26,108.52
2019,6,27,109.25
2019,6,28,110.27
2019,6,29,108.81
2019,6,30,108.87
2019,7,1,106.64
2019,7,2,104.98
2019,7,3,104.79
2019,7,4,103.69
2019,7,5,101.52
2019,7,6,102.49
2019,7,7,100.58
2019,7,8,98.9
2019,7,9,96.55
2019,7,10,95.81
2019,7,11,94.78
2019,7,12,96.12
2019,7,13,95.04
2019,7,14,95.75
2019,7,15,96.96
2019,7,16,98.11
2019,7,17,99.55
2019,7,18,100.72
2019,7,19,99.99
2019,7,20,102.44
2019,7,21,102.65
2019,7,22,102.39
2019,7,23,105.36
2019,7,24,107.67
2019,7,25,108.83
2019,7,26,112.21
2019,7,27,112.62
2019,7,28,112.87
2019,7,29,111.66
2019,7,30,108.62
2019,7,31,107.85
2019,8,1,105.95
2019,8,2,101.85
2019,8,3,98.56
2019,8,4,99.08
2019,8,5,101.55
2019,8,6,101.19
2019,8,7,97.51
2019,8,8,97.28
2019,8,9,100.74
2019,8,10,104
2019,8,11,102.69
2019,8,12,101.09
2019,8,13,104.84
2019,8,14,108.4
2019,8,15,111.12
2019,8,16,107.87
2019,8,17,104.38
2019,8,18,105.31
2019,8,19,104.76
2019,8,20,103.16
2019,8,21,102.5
2019,8,22,100.8
2019,8,23,102.73
2019,8,24,104.43
2019,8,25,105.68
2019,8,26,105.93
2019,8,27,103.29
2019,8,28,102.64
2019,8,29,101.37
2019,8,30,100.52
2019,8,31,100.79
2019,9,1,99.48
2019,9,2,99.73
2019,9,3,104.45
2019,9,4,104.2
2019,9,5,105.91
2019,9,6,107.08
2019,9,7,109.71
2019,9,8,110.28
2019,9,9,110.44
2019,9,10,109.46
2019,9,11,111.57
2019,9,12,109.65
2019,9,13,108.14
2019,9,14,105.61
2019,9,15,106.48
2019,9,16,108.05
2019,9,17,108.53
2019,9,18,107.8
2019,9,19,108.16
2019,9,20,112.28
2019,9,21,114.17
2019,9,22,114.37
2019,9,23,115.88
2019,9,24,115.45
2019,9,25,115.39
2019,9,26,115.66
2019,9,27,110.55
2019,9,28,108.38
2019,9,29,106.07
2019,9,30,104.3
2019,10,1,102.58
2019,10,2,102.7
2019,10,3,101.14
2019,10,4,99.96
2019,10,5,98.6
2019,10,6,99.12
2019,10,7,97.11
2019,10,8,99.17
2019,10,9,100.77
2019,10,10,100.95
2019,10,11,103.39
2019,10,12,105.2
2019,10,13,105.76
2019,10,14,108.54
2019,10,15,107.76
2019,10,16,106.28
2019,10,17,107.3
2019,10,18,107.8
2019,10,19,107.52
2019,10,20,107.63
2019,10,21,106.08
2019,10,22,106.08
2019,10,23,107.89
2019,10,24,109.66
2019,10,25,111.18
2019,10,26,114.95
2019,10,27,114.42
2019,10,28,115.18
2019,10,29,116.99
2019,10,30,116.68
2019,10,31,117.2
2019,11,1,120.31
2019,11,2,120.02
2019,11,3,121.27
2019,11,4,123.6
2019,11,5,124.7
2019,11,6,122.75
2019,11,7,121.57
2019,11,8,119.44
2019,11,9,117.57
2019,11,10,117.49
2019,11,11,115.45
2019,11,12,112.92
2019,11,13,116.35
2019,11,14,116.69
2019,11,15,116.48
2019,11,16,116.77
2019,11,17,115.44
2019,11,18,115.97
2019,11,19,116.83
2019,11,20,114.45
2019,11,21,113.05
2019,11,22,110.92
2019,11,23,111.08
2019,11,24,111.2
2019,11,25,112.04
2019,11,26,112.81
2019,11,27,114.14
2019,11,28,116.06
2019,11,29,117.98
2019,11,30,118.28
2019,12,1,120.78
2019,12,2,121.04
2019,12,3,120.03
2019,12,4,117.49
2019,12,5,117.74
2019,12,6,118.75
2019,12,7,119.76
2019,12,8,120.11
2019,12,9,115.84
2019,12,10,116.97
2019,12,11,118.36
2019,12,12,117.08
2019,12,13,116.17
2019,12,14,115.1
2019,12,15,115
2019,12,16,118.45
2019,12,17,116.97
2019,12,18,118.12
2019,12,19,118.43
2019,12,20,119.45
2019,12,21,118.96
2019,12,22,116.04
2019,12,23,118.59
2019,12,24,118.3
2019,12,25,118.07
2019,12,26,117.03
2019,12,27,114.53
2019,12,28,113.54
2019,12,29,114.71
2019,12,30,113.31
2019,12,31,113.14
2020,1,1,112.02
2020,1,2,111.44
2020,1,3,115.05
2020,1,4,117.75
2020,1,5,118.93
2020,1,6,118.83
2020,1,7,119.84
2020,1,8,120.85
2020,1,9,123.41
2020,1,10,120.93
2020,1,11,120.6
2020,1,12,120.8
2020,1,13,122.84
2020,1,14,122.5
2020,1,15,124.07
2020,1,16,124.28
2020,1,17,124.72
2020,1,18,125.81
2020,1,19,123.96
2020,1,20,121.26
2020,1,21,122.81
2020,1,22,121.91
2020,1,23,123
2020,1,24,121.64
2020,1,25,117.65
2020,1,26,118.03
2020,1,27,117.57
2020,1,28,113.33
2020,1,29,109.56
2020,1,30,108.11
2020,1,31,110.24
2020,2,1,110.62
2020,2,2,108.87
2020,2,3,107.17
2020,2,4,106.44
2020,2,5,107.98
2020,2,6,109.39
2020,2,7,108.73
2020,2,8,109.22
2020,2,9,109.92
2020,2,10,108.79
2020,2,11,110.1
2020,2,12,110.2
2020,2,13,109.08
2020,2,14,109.38
2020,2,15,109.85
2020,2,16,110.55
2020,2,17,110.74
2020,2,18,111.66
2020,2,19,110.18
2020,2,20,109.12
2020,2,21,106.31
2020,2,22,103.01
2020,2,23,101.79
2020,2,24,100.58
2020,2,25,95.85
2020,2,26,93.66
2020,2,27,90.38
2020,2,28,88.33
2020,2,29,84.76
2020,3,1,82.19
2020,3,2,82.84
2020,3,3,83.69
2020,3,4,84.66
2020,3,5,85.82
2020,3,6,87.48
2020,3,7,88.61
2020,3,8,90
2020,3,9,88.89
2020,3,10,89.31
2020,3,11,88.68
2020,3,12,86.13
2020,3,13,81.8
2020,3,14,79.01
2020,3,15,77.93
2020,3,16,78.45
2020,3,17,77.84
2020,3,18,77.38
2020,3,19,79.53
2020,3,20,81.07
2020,3,21,86.6
2020,3,22,87.71
2020,3,23,86.97
2020,3,24,84.45
2020,3,25,87.23
2020,3,26,87.42
2020,3,27,88.56
2020,3,28,88.22
2020,3,29,88.05
2020,3,30,90.39
2020,3,31,95.01
2020,4,1,93.25
2020,4,2,92.01
2020,4,3,91.93
2020,4,4,91
2020,4,5,91.34
2020,4,6,91.11
2020,4,7,91.25
2020,4,8,93.16
2020,4,9,93.5
2020,4,10,94.51
2020,4,11,94.97
2020,4,12,95.74
2020,4,13,95.61
2020,4,14,94.32
2020,4,15,93.34
2020,4,16,93.75
2020,4,17,93.02
2020,4,18,92.9
2020,4,19,92
2020,4,20,92.27
2020,4,21,92.8
2020,4,22,91.32
2020,4,23,91.49
2020,4,24,93.18
2020,4,25,93.86
2020,4,26,94.65
2020,4,27,95.81
2020,4,28,98.04
2020,4,29,100.37
2020,4,30,101.65
2020,5,1,100.58
2020,5,2,99.9
2020,5,3,100.66
2020,5,4,99.42
2020,5,5,97.18
2020,5,6,95.9
2020,5,7,95.04
2020,5,8,97.87
2020,5,9,101.94
2020,5,10,102.29
2020,5,11,104.67
2020,5,12,106.24
2020,5,13,107.1
2020,5,14,107.14
2020,5,15,106.61
2020,5,16,104.95
2020,5,17,105.28
2020,5,18,105.22
2020,5,19,104.79
2020,5,20,106.06
2020,5,21,106.13
2020,5,22,106.54
2020,5,23,106.77
2020,5,24,106.97
2020,5,25,106.91
2020,5,26,108.21
2020,5,27,107.29
2020,5,28,107.28
2020,5,29,105.47
2020,5,30,103.87
2020,5,31,103.66
2020,6,1,104.22
2020,6,2,105.61
2020,6,3,106.34
2020,6,4,108.37
2020,6,5,111.01
2020,6,6,114.15
2020,6,7,114.48
2020,6,8,113.52
2020,6,9,112.49
2020,6,10,112.22
2020,6,11,109.37
2020,6,12,107.93
2020,6,13,106.59
2020,6,14,106.61
2020,6,15,105.59
2020,6,16,104.96
2020,6,17,105.35
2020,6,18,107.28
2020,6,19,108.38
2020,6,20,110.36
2020,6,21,109.96
2020,6,22,110.97
2020,6,23,110.08
2020,6,24,111.08
2020,6,25,110.66
2020,6,26,108.56
2020,6,27,107.37
2020,6,28,108.6
2020,6,29,108.79
2020,6,30,107.51
2020,7,1,106.61
2020,7,2,106.47
2020,7,3,109.29
2020,7,4,111.67
2020,7,5,112.66
2020,7,6,112.46
2020,7,7,116.68
2020,7,8,116.84
2020,7,9,116.59
2020,7,10,116.71
2020,7,11,116.44
2020,7,12,115.48
2020,7,13,116.18
2020,7,14,115.05
2020,7,15,115.43
2020,7,16,115.92
2020,7,17,114.74
2020,7,18,113.87
2020,7,19,113.65
2020,7,20,114.84
2020,7,21,113.93
2020,7,22,113.78
2020,7,23,116.01
2020,7,24,115.69
2020,7,25,115.11
2020,7,26,115.73
2020,7,27,116.04
2020,7,28,117.65
2020,7,29,120.66
2020,7,30,118.56
2020,7,31,121.99
2020,8,1,124.01
2020,8,2,124.54
2020,8,3,126.35
2020,8,4,126.49
2020,8,5,126.04
2020,8,6,129.42
2020,8,7,128.8
2020,8,8,128.73
2020,8,9,128.16
2020,8,10,122.99
2020,8,11,122.45
2020,8,12,121.88
2020,8,13,119.74
2020,8,14,119.51
2020,8,15,117.16
2020,8,16,115.64
2020,8,17,116.27
2020,8,18,114.61
2020,8,19,111.82
2020,8,20,110.51
2020,8,21,106.29
2020,8,22,104.58
2020,8,23,103.72
2020,8,24,103.53
2020,8,25,104.28
2020,8,26,106.09
2020,8,27,106.28
2020,8,28,106.29
2020,8,29,107.94
2020,8,30,108.57
2020,8,31,109.67
2020,9,1,109.51
2020,9,2,110.03
2020,9,3,110.43
2020,9,4,114.84
2020,9,5,114.04
2020,9,6,114.34
2020,9,7,115.97
2020,9,8,115.38
2020,9,9,114.36
2020,9,10,112.01
2020,9,11,110.05
2020,9,12,108.94
2020,9,13,107.24
2020,9,14,106.32
2020,9,15,107.99
2020,9,16,108.28
2020,9,17,111.33
2020,9,18,111.52
2020,9,19,113.2
2020,9,20,116.23
2020,9,21,116.25
2020,9,22,115.38
2020,9,23,113.92
2020,9,24,113.48
2020,9,25,110.92
2020,9,26,111.96
2020,9,27,110.53
2020,9,28,111.47
2020,9,29,112.48
2020,9,30,111.72
2020,10,1,108.51
2020,10,2,112.43
2020,10,3,109.26
2020,10,4,111.2
2020,10,5,111.98
2020,10,6,112.27
2020,10,7,113.57
2020,10,8,115.54
2020,10,9,117.39
2020,10,10,117.28
2020,10,11,117.08
2020,10,12,116.62
2020,10,13,115.48
2020,10,14,115.39
2020,10,15,115.48
2020,10,16,113.25
2020,10,17,113.87
2020,10,18,113.48
2020,10,19,113.35
2020,10,20,114.45
2020,10,21,115.63
2020,10,22,116.11
2020,10,23,115.91
2020,10,24,119.6
2020,10,25,120.02
2020,10,26,121.6
2020,10,27,121.57
2020,10,28,121.25
2020,10,29,122.67
2020,10,30,125.11
2020,10,31,124.07
2020,11,1,124.03
2020,11,2,123.72
2020,11,3,124.66
2020,11,4,126.98
2020,11,5,127.77
2020,11,6,127.69
2020,11,7,129.17
2020,11,8,130.17
2020,11,9,129.18
2020,11,10,130.04
2020,11,11,129.52
2020,11,12,128.38
2020,11,13,127.38
2020,11,14,127.37
2020,11,15,126.83
2020,11,16,127.7
2020,11,17,126.24
2020,11,18,124.54
2020,11,19,125.33
2020,11,20,124.01
2020,11,21,121.91
2020,11,22,120.97
2020,11,23,119.77
2020,11,24,120.77
2020,11,25,124.01
2020,11,26,122.95
2020,11,27,124.28
2020,11,28,125.33
2020,11,29,125.39
2020,11,30,124.3
2020,12,1,121.92
2020,12,2,120.87
2020,12,3,122.51
2020,12,4,124.85
2020,12,5,127.96
2020,12,6,127.49
2020,12,7,128.81
2020,12,8,131.28
2020,12,9,131.58
2020,12,10,129.78
2020,12,11,126.39
2020,12,12,123.07
2020,12,13,124.54
2020,12,14,125.39
2020,12,15,122.6
2020,12,16,120.67
2020,12,17,119.96
2020,12,18,120.46
2020,12,19,120.62
2020,12,20,119.16
2020,12,21,118.95
2020,12,22,120.94
2020,12,23,119.51
2020,12,24,120.55
2020,12,25,121.21
2020,12,26,119.45
2020,12,27,119.92
2020,12,28,119.93
2020,12,29,118.98
2020,12,30,120.49
2020,12,31,119.4
2021,1,1,117.77
2021,1,2,121.45
2021,1,3,122.08
2021,1,4,123.69
2021,1,5,127.66
2021,1,6,131
2021,1,7,134.23
2021,1,8,137.86
2021,1,9,139.29
2021,1,10,141.5
2021,1,11,140.28
2021,1,12,137.45
2021,1,13,134.8
2021,1,14,133.45
2021,1,15,130.62
2021,1,16,126.3
2021,1,17,123.29
2021,1,18,121.91
2021,1,19,118.88
2021,1,20,117.24
2021,1,21,117.46
2021,1,22,119.59
2021,1,23,119.54
2021,1,24,120.13
2021,1,25,122.18
2021,1,26,126.42
2021,1,27,127.56
2021,1,28,128.26
2021,1,29,127.87
2021,1,30,127.72
2021,1,31,127.64
2021,2,1,126.62
2021,2,2,126.8
2021,2,3,126.36
2021,2,4,125.53
2021,2,5,123.88
2021,2,6,126.26
2021,2,7,125.93
2021,2,8,126.48
2021,2,9,124.9
2021,2,10,126.82
2021,2,11,124.72
2021,2,12,123.04
2021,2,13,120.19
2021,2,14,121.01
2021,2,15,120.84
2021,2,16,121.94
2021,2,17,120.81
2021,2,18,121.94
2021,2,19,125.74
2021,2,20,124.98
2021,2,21,123.39
2021,2,22,122.32
2021,2,23,118.62
2021,2,24,117.75
2021,2,25,117.96
2021,2,26,117.86
2021,2,27,117.34
2021,2,28,118.42
2021,3,1,119.35
2021,3,2,122.28
2021,3,3,123.53
2021,3,4,124.2
2021,3,5,121.7
2021,3,6,122.17
2021,3,7,121.41
2021,3,8,121.3
2021,3,9,119.24
2021,3,10,117.88
2021,3,11,116.94
2021,3,12,120
2021,3,13,124.3
2021,3,14,126.26
2021,3,15,128.3
2021,3,16,129.99
2021,3,17,131.18
2021,3,18,130.33
2021,3,19,129.52
2021,3,20,127.05
2021,3,21,126.17
2021,3,22,124.38
2021,3,23,123.95
2021,3,24,123.8
2021,3,25,124.25
2021,3,26,122.32
2021,3,27,124.23
2021,3,28,124.38
2021,3,29,125.11
2021,3,30,125.12
2021,3,31,124.77
2021,4,1,125.72
2021,4,2,129.48
2021,4,3,130.18
2021,4,4,130.53
2021,4,5,130.51
2021,4,6,130.05
2021,4,7,129.84
2021,4,8,132.17
2021,4,9,131.11
2021,4,10,129.33
2021,4,11,128.53
2021,4,12,126.97
2021,4,13,128
2021,4,14,128.77
2021,4,15,125.97
2021,4,16,124.86
2021,4,17,124.86
2021,4,18,125.41
2021,4,19,124.95
2021,4,20,123.94
2021,4,21,123.5
2021,4,22,122.87
2021,4,23,125.32
2021,4,24,127.46
2021,4,25,128.04
2021,4,26,131.01
2021,4,27,133.11
2021,4,28,135.34
2021,4,29,137.87
2021,4,30,138.88
2021,5,1,138.63
2021,5,2,140.27
2021,5,3,139.66
2021,5,4,137.38
2021,5,5,134.51
2021,5,6,130.36
2021,5,7,127.23
2021,5,8,128.11
2021,5,9,125.47
2021,5,10,122.96
2021,5,11,126.01
2021,5,12,128.35
2021,5,13,131.87
2021,5,14,133.03
2021,5,15,133.38
2021,5,16,133.2
2021,5,17,134.31
2021,5,18,132.27
2021,5,19,131.68
2021,5,20,129.82
2021,5,21,129.16
2021,5,22,126.94
2021,5,23,126.99
2021,5,24,128.68
2021,5,25,128.12
2021,5,26,128.05
2021,5,27,128.88
2021,5,28,129.03
2021,5,29,128.57
2021,5,30,127.29
2021,5,31,125.64
2021,6,1,125.82
2021,6,2,126.58
2021,6,3,126.19
2021,6,4,125.8
2021,6,5,124.03
2021,6,6,125.38
2021,6,7,124.93
2021,6,8,124.59
2021,6,9,124.86
2021,6,10,125.56
2021,6,11,126.22
2021,6,12,128.76
2021,6,13,128.59
2021,6,14,130.26
2021,6,15,131.63
2021,6,16,129.9
2021,6,17,130.69
2021,6,18,129.36
2021,6,19,128.17
2021,6,20,128.73
2021,6,21,128.64
2021,6,22,126.74
2021,6,23,126.24
2021,6,24,126.04
2021,6,25,127.39
2021,6,26,127.04
2021,6,27,127.1
2021,6,28,126.85
2021,6,29,130.14
2021,6,30,130.75
2021,7,1,131.69
2021,7,2,133.91
2021,7,3,134.32
2021,7,4,133.38
2021,7,5,134.12
2021,7,6,131.59
2021,7,7,132.42
2021,7,8,133.32
2021,7,9,129.41
2021,7,10,127.83
2021,7,11,127.5
2021,7,12,125.59
2021,7,13,126.45
2021,7,14,124.48
2021,7,15,121.07
2021,7,16,122.28
2021,7,17,123.58
2021,7,18,122.94
2021,7,19,122.63
2021,7,20,121.97
2021,7,21,122.31
2021,7,22,123.03
2021,7,23,127.89
2021,7,24,130.3
2021,7,25,132.21
2021,7,26,133.23
2021,7,27,135.82
2021,7,28,139.78
2021,7,29,140.93
2021,7,30,140.38
2021,7,31,138.04
2021,8,1,137.38
2021,8,2,139.19
2021,8,3,136.97
2021,8,4,133.74
2021,8,5,133.04
2021,8,6,130.63
2021,8,7,134.04
2021,8,8,134.82
2021,8,9,132.13
2021,8,10,133.91
2021,8,11,133.86
2021,8,12,133.37
2021,8,13,131.76
2021,8,14,126.8
2021,8,15,124.43
2021,8,16,121.25
2021,8,17,119.37
2021,8,18,120.46
2021,8,19,120.84
2021,8,20,119.46
2021,8,21,118.13
2021,8,22,118.35
2021,8,23,119.48
2021,8,24,119.68
2021,8,25,118.12
2021,8,26,118.33
2021,8,27,119.68
2021,8,28,121
2021,8,29,121.86
2021,8,30,123.36
2021,8,31,125.04
2021,9,1,123.44
2021,9,2,123.93
2021,9,3,121.59
2021,9,4,123.41
2021,9,5,123
2021,9,6,123.27
2021,9,7,122.62
2021,9,8,123.98
2021,9,9,123.4
2021,9,10,124.4
2021,9,11,123.27
2021,9,12,123.43
2021,9,13,123.05
2021,9,14,123.03
2021,9,15,123.25
2021,9,16,122.58
2021,9,17,122.43
2021,9,18,122.28
2021,9,19,122
2021,9,20,121.39
2021,9,21,120.75
2021,9,22,117.96
2021,9,23,116.95
2021,9,24,116.23
2021,9,25,114
2021,9,26,114.31
2021,9,27,116.08
2021,9,28,117.36
2021,9,29,119.01
2021,9,30,117.25
2021,10,1,117.58
2021,10,2,119.1
2021,10,3,118.93
2021,10,4,116.98
2021,10,5,114.31
2021,10,6,110.98
2021,10,7,111.14
2021,10,8,112.93
2021,10,9,114.93
2021,10,10,115.23
2021,10,11,114.64
2021,10,12,114.32
2021,10,13,115.46
2021,10,14,117.95
2021,10,15,117.14
2021,10,16,115.28
2021,10,17,115.53
2021,10,18,118.07
2021,10,19,120.09
2021,10,20,124.2
2021,10,21,123.51
2021,10,22,125.26
2021,10,23,127.41
2021,10,24,126.51
2021,10,25,127.17
2021,10,26,128.51
2021,10,27,128.46
2021,10,28,129.28
2021,10,29,131.53
2021,10,30,130.7
2021,10,31,131.13
2021,11,1,130.56
2021,11,2,131.5
2021,11,3,131.86
2021,11,4,132.71
2021,11,5,129.85
2021,11,6,130.48
2021,11,7,130.86
2021,11,8,128.73
2021,11,9,126.7
2021,11,10,126.15
2021,11,11,125.05
2021,11,12,125.47
2021,11,13,126.35
2021,11,14,126.55
2021,11,15,128.5
2021,11,16,131.84
2021,11,17,130.95
2021,11,18,131.5
2021,11,19,131.81
2021,11,20,130.92
2021,11,21,131.05
2021,11,22,132.65
2021,11,23,131.4
2021,11,24,131.35
2021,11,25,131.63
2021,11,26,130.88
2021,11,27,131.11
2021,11,28,131.74
2021,11,29,132.09
2021,11,30,128.34
2021,12,1,127.26
2021,12,2,129.31
2021,12,3,129.09
2021,12,4,129.25
2021,12,5,127.85
2021,12,6,126.81
2021,12,7,129.84
2021,12,8,134.33
2021,12,9,133.08
2021,12,10,134.24
2021,12,11,132.93
2021,12,12,133.59
2021,12,13,132.82
2021,12,14,132.92
2021,12,15,128.97
2021,12,16,127.01
2021,12,17,125.56
2021,12,18,126.2
2021,12,19,126.01
2021,12,20,125.44
2021,12,21,123.35
2021,12,22,125.99
2021,12,23,128.72
2021,12,24,128.6
2021,12,25,128.75
2021,12,26,127.99
2021,12,27,126.18
2021,12,28,124.86
2021,12,29,121.67
2021,12,30,118.13
2021,12,31,119.81
2022,1,1,118.06
2022,1,2,122.88
2022,1,3,125.95
2022,1,4,129.36
2022,1,5,131.3
2022,1,6,132.3
2022,1,7,130.46
2022,1,8,134.12
2022,1,9,131.35
2022,1,10,130.72
2022,1,11,126.5
2022,1,12,125.74
2022,1,13,124.84
2022,1,14,124.27
2022,1,15,117.56
2022,1,16,114.36
2022,1,17,110.81
2022,1,18,108.8
2022,1,19,106.89
2022,1,20,106.57
2022,1,21,108.54
2022,1,22,109.89
2022,1,23,111.05
2022,1,24,114.95
